time_utc,iface,rx_bytes,rx_packets,tx_bytes,tx_packets,ctxt,intr,softirq_net_rx,softirq_net_tx,tcp_insegs,tcp_outsegs,tcp_retranssegs,tcp_estab,proc_rss_kb,proc_vsz_kb
2025-12-31T07:52:12Z,eth0,77544944925,385747179,76708860571,369568666,369603367,522158024,318627137,2276,385738204,368599333,1009531,4384,672556,1972592
2025-12-31T07:52:13Z,eth0,77563018094,385878688,76726926047,369700004,369745265,522366252,318773756,2276,385869713,368730672,1009531,4512,804268,2105656
2025-12-31T07:52:14Z,eth0,77584891141,386037549,76748775239,369858598,369887286,522616466,318947578,2276,386029873,368890478,1009531,4640,1197552,2572680
2025-12-31T07:52:15Z,eth0,77610577707,386224060,76774449117,370044916,370051982,522898352,319149783,2276,386216310,369076670,1009531,4768,1344048,2705296
2025-12-31T07:52:17Z,eth0,77640080108,386438249,76803941564,370258978,370225516,523220945,319385350,2276,386432904,369293263,1009535,4896,1697800,3042512
2025-12-31T07:52:18Z,eth0,77673918473,386683922,76837689742,370504247,370393986,523576905,319639314,2276,386675317,369534955,1009538,5024,2099800,3375752
2025-12-31T07:52:19Z,eth0,77712294258,386961920,76875970284,370782130,370556347,523957735,319919186,2276,386956027,369816448,1009543,5024,2126680,3377864
2025-12-31T07:52:20Z,eth0,77754736554,387269921,76918345825,371090378,370663137,524355005,320212089,2276,387265407,370125285,1009557,5152,2723524,3985120
2025-12-31T07:52:21Z,eth0,77796953068,387576655,76960393955,371396296,370746351,524745252,320485412,2276,387567678,370426915,1009578,5280,3066628,4323508
2025-12-31T07:52:22Z,eth0,77842140510,387905485,77005595263,371725627,370824460,525141035,320774568,2276,387898536,370758102,1009607,5408,3072004,4325748
2025-12-31T07:52:23Z,eth0,77885792241,388223060,77049154753,372042610,370906539,525530647,321062570,2276,388220092,371079438,1009639,5536,3075460,4328180
2025-12-31T07:52:24Z,eth0,77931305065,388553878,77094625326,372373312,370983128,525929192,321353720,2276,388547918,371407442,1009654,5664,3277452,4538380
2025-12-31T07:52:25Z,eth0,77972663437,388854357,77135993474,372674045,371062258,526313284,321635612,2276,388847497,371706285,1009671,5792,3931404,5209716
2025-12-31T07:52:26Z,eth0,78013797163,389152995,77177152026,372973495,371144790,526696945,321914003,2276,389148937,372010127,1009677,5792,3944268,5213300
2025-12-31T07:52:27Z,eth0,78057656356,389471520,77220969213,373291917,371226138,527086299,322200148,2276,389464425,372324452,1009687,5920,3946380,5215540
2025-12-31T07:52:29Z,eth0,78100831336,389784937,77264130496,373605516,371309869,527474235,322485628,2276,389778369,372638279,1009701,6048,3948876,5217652
2025-12-31T07:52:30Z,eth0,78144080098,390098910,77307438602,373920298,371385111,527866220,322770014,2276,390094985,372955020,1009709,6176,3953484,5220084
2025-12-31T07:52:31Z,eth0,78186171230,390404640,77349465857,374226483,371457313,528247090,323051943,2276,390398347,373259960,1009716,6304,4302156,5558600
2025-12-31T07:52:32Z,eth0,78226944542,390700636,77390838177,374530425,371537076,528637638,323333640,2277,390696626,373564584,1009718,6432,4304844,5558600
2025-12-31T07:52:33Z,eth0,78270168061,391014131,77433993585,374844585,371607699,529021528,323620893,2277,391005536,373875314,1009724,6560,4305996,5560008
2025-12-31T07:52:34Z,eth0,78310972432,391310309,77475084538,375145661,371687511,529396561,323898866,2277,391303900,374178716,1009731,6560,4306956,5562056
2025-12-31T07:52:35Z,eth0,78353099014,391616122,77517582761,375457633,371763058,529779985,324183638,2277,391612818,374495141,1009742,6688,4308684,5564872
2025-12-31T07:52:36Z,eth0,78397966891,391941669,77562752829,375788035,371839680,530189388,324487645,2277,391936251,374821867,1009750,6816,4369548,5633484
2025-12-31T07:52:37Z,eth0,78437652291,392229600,77603533743,376093379,371908026,530576100,324765196,2282,392225447,375128789,1009752,6944,4572160,5836940
2025-12-31T07:52:38Z,eth0,78478945643,392529038,77645787162,376407815,371993969,530963345,325045999,2282,392521253,375439291,1009754,7072,4572544,5836940
2025-12-31T07:52:40Z,eth0,78522030240,392841715,77689705610,376733878,372072849,531360691,325341091,2282,392837738,375769691,1009761,7200,4572736,5836940
2025-12-31T07:52:41Z,eth0,78563446086,393142228,77732362491,377053249,372152137,531752657,325628415,2282,393139853,376090668,1009766,7328,4572928,5836940
2025-12-31T07:52:42Z,eth0,78605997634,393450761,77776220033,377382076,372226114,532147348,325916483,2282,393441781,376412509,1009769,7328,4574848,5838860
2025-12-31T07:52:43Z,eth0,78645607302,393738640,77818041041,377701418,372305912,532543273,326200151,2282,393732917,376736712,1009771,7456,4807552,6107868
2025-12-31T07:52:44Z,eth0,78684472619,394020121,77860197675,378035182,372377833,532948230,326486693,2296,394016474,377070567,1009775,7584,4854976,6109148
2025-12-31T07:52:45Z,eth0,78726574655,394325545,77904433788,378373929,372449901,533351910,326778385,2298,394321493,377409570,1009777,7712,4856128,6109148
2025-12-31T07:52:46Z,eth0,78768488925,394629557,77949193544,378721990,372526016,533765610,327075623,2302,394620591,377752526,1009783,7840,4856128,6109148
2025-12-31T07:52:47Z,eth0,78810497347,394934626,77994505493,379077685,372591681,534168535,327364607,2313,394925716,378108395,1009784,7968,4856128,6109148
2025-12-31T07:52:48Z,eth0,78851976047,395235323,78039174268,379426619,372664072,534577341,327657877,2315,395226341,378457293,1009785,7969,4856704,6109852
