root@iZwz926s6w2txboh71489qZ:~/bin# QOS=0   # 0/1/2
SIZE=256
N=4000  # N 对（按需调整）

# sub：每个连接订阅一个唯一 topic：bench/nn/1 .. bench/nn/N
1m38s recv total=672859 rate=87998.00/sec
1m39s recv total=768544 rate=95685.00/sec
1m40s recv total=869951 rate=101407.00/sec
1m41s recv total=977181 rate=107230.00/sec
1m42s recv total=1090026 rate=112845.00/sec
1m43s recv total=1210141 rate=120115.00/sec
1m44s recv total=1336657 rate=126516.00/sec
1m45s recv total=1469256 rate=132599.00/sec
1m46s recv total=1607250 rate=137994.00/sec
1m47s recv total=1751407 rate=144157.00/sec
1m48s recv total=1903132 rate=151725.00/sec
1m49s recv total=2060757 rate=157625.00/sec
1m50s recv total=2223744 rate=162987.00/sec
1m51s recv total=2391642 rate=167898.00/sec
1m52s recv total=2567390 rate=175748.00/sec
1m53s recv total=2747257 rate=179867.00/sec
1m54s recv total=2932404 rate=185147.00/sec
1m55s recv total=3123598 rate=191194.00/sec
1m56s recv total=3323253 rate=199655.00/sec
1m57s recv total=3526632 rate=203379.00/sec
1m58s recv total=3735747 rate=209115.00/sec
1m59s recv total=3952674 rate=216927.00/sec
2m0s recv total=4174217 rate=221543.00/sec
2m1s recv total=4402606 rate=228389.00/sec
2m2s recv total=4638397 rate=235791.00/sec
2m3s recv total=4876752 rate=238355.00/sec
2m4s recv total=5122752 rate=246000.00/sec
2m5s recv total=5368741 rate=245989.00/sec
2m6s recv total=5619886 rate=251145.00/sec
2m7s recv total=5868303 rate=248417.00/sec
2m8s recv total=6115964 rate=247661.00/sec
2m9s recv total=6363580 rate=247616.00/sec
2m10s recv total=6612970 rate=249390.00/sec
2m11s recv total=6861185 rate=248215.00/sec
2m12s recv total=7106934 rate=245749.00/sec
2m13s recv total=7356942 rate=250008.00/sec
2m14s recv total=7607417 rate=250475.00/sec
2m15s recv total=7854961 rate=247544.00/sec
2m16s recv total=8103343 rate=248382.00/sec
2m17s recv total=8350810 rate=247467.00/sec
2m18s recv total=8600062 rate=249252.00/sec
2m19s recv total=8848235 rate=248173.00/sec
2m20s recv total=9096666 rate=248431.00/sec
2m21s recv total=9344898 rate=248232.00/sec
2m22s recv total=9595975 rate=251077.00/sec
2m23s recv total=9844902 rate=248927.00/sec
2m24s recv total=10092535 rate=247633.00/sec
2m25s recv total=10341712 rate=249177.00/sec
2m26s recv total=10591588 rate=249876.00/sec
2m27s recv total=10839440 rate=247852.00/sec
2m28s recv total=11089600 rate=250160.00/sec
2m29s recv total=11338325 rate=248725.00/sec
2m30s recv total=11589229 rate=250904.00/sec
2m31s recv total=11838274 rate=249045.00/sec
2m32s recv total=12087319 rate=249045.00/sec
2m33s recv total=12335367 rate=248048.00/sec
2m34s recv total=12583643 rate=248276.00/sec
2m35s recv total=12836238 rate=252595.00/sec
2m36s recv total=13085818 rate=249580.00/sec
2m37s recv total=13333924 rate=248106.00/sec
2m38s recv total=13585040 rate=251116.00/sec
2m39s recv total=13834652 rate=249612.00/sec
2m40s recv total=14084313 rate=249661.00/sec
2m41s recv total=14331617 rate=247304.00/sec
2m42s recv total=14582773 rate=251156.00/sec
2m43s recv total=14833374 rate=250601.00/sec
2m44s recv total=15082952 rate=249578.00/sec
2m45s recv total=15332104 rate=249152.00/sec
2m46s recv total=15583792 rate=251688.00/sec
2m47s recv total=15833247 rate=249455.00/sec
2m48s recv total=16082926 rate=249679.00/sec
2m49s recv total=16329786 rate=246860.00/sec
2m50s recv total=16583594 rate=253808.00/sec
2m51s recv total=16833411 rate=249817.00/sec
2m52s recv total=17083216 rate=249805.00/sec
2m53s recv total=17333734 rate=250518.00/sec
2m54s recv total=17584067 rate=250333.00/sec
2m55s recv total=17834528 rate=250461.00/sec
2m56s recv total=18082407 rate=247879.00/sec
2m57s recv total=18331882 rate=249475.00/sec
2m58s recv total=18583589 rate=251707.00/sec
2m59s recv total=18834107 rate=250518.00/sec
3m0s recv total=19083157 rate=249050.00/sec
3m1s recv total=19331524 rate=248367.00/sec
3m2s recv total=19583557 rate=252033.00/sec
3m3s recv total=19831441 rate=247884.00/sec
3m4s recv total=20081913 rate=250472.00/sec
3m5s recv total=20332469 rate=250556.00/sec
3m6s recv total=20582919 rate=250450.00/sec
3m7s recv total=20830723 rate=247804.00/sec
3m8s recv total=21079904 rate=249181.00/sec
3m9s recv total=21327693 rate=247789.00/sec
3m10s recv total=21576930 rate=249237.00/sec
3m11s recv total=21830018 rate=253088.00/sec
3m12s recv total=22080416 rate=250398.00/sec
3m13s recv total=22327519 rate=247103.00/sec
3m14s recv total=22579988 rate=252469.00/sec
3m15s recv total=22829536 rate=249548.00/sec
3m16s recv total=23079619 rate=250083.00/sec
3m17s recv total=23325702 rate=246083.00/sec
3m18s recv total=23579539 rate=253837.00/sec
3m19s recv total=23829883 rate=250344.00/sec
3m20s recv total=24080134 rate=250251.00/sec
3m21s recv total=24326482 rate=246348.00/sec
3m22s recv total=24579668 rate=253186.00/sec
3m23s recv total=24829624 rate=249956.00/sec
3m24s recv total=25077846 rate=248222.00/sec
3m25s recv total=25327073 rate=249227.00/sec
3m26s recv total=25580080 rate=253007.00/sec
3m27s recv total=25831207 rate=251127.00/sec
3m28s recv total=26079913 rate=248706.00/sec
3m29s recv total=26326440 rate=246527.00/sec
3m30s recv total=26579225 rate=252785.00/sec
3m31s recv total=26827058 rate=247833.00/sec
3m32s recv total=27079263 rate=252205.00/sec
3m33s recv total=27326857 rate=247594.00/sec
3m34s recv total=27579250 rate=252393.00/sec
3m35s recv total=27828575 rate=249325.00/sec
3m36s recv total=28078680 rate=250105.00/sec
3m37s recv total=28327751 rate=249071.00/sec
3m38s recv total=28574761 rate=247010.00/sec
3m39s recv total=28830718 rate=255957.00/sec
3m40s recv total=29079870 rate=249152.00/sec
3m41s recv total=29328143 rate=248273.00/sec
3m42s recv total=29579601 rate=251458.00/sec
3m43s recv total=29829880 rate=250279.00/sec
3m44s recv total=30080061 rate=250181.00/sec
3m45s recv total=30325920 rate=245859.00/sec
3m46s recv total=30581512 rate=255592.00/sec
3m47s recv total=30831408 rate=249896.00/sec
3m48s recv total=31080178 rate=248770.00/sec
3m49s recv total=31327110 rate=246932.00/sec
3m50s recv total=31580332 rate=253222.00/sec
3m51s recv total=31830586 rate=250254.00/sec
3m52s recv total=32078411 rate=247825.00/sec
3m53s recv total=32328827 rate=250416.00/sec
3m54s recv total=32581126 rate=252299.00/sec
3m55s recv total=32830632 rate=249506.00/sec
3m56s recv total=33079245 rate=248613.00/sec
3m57s recv total=33327153 rate=247908.00/sec
3m58s recv total=33578025 rate=250872.00/sec
3m59s recv total=33828281 rate=250256.00/sec
4m0s recv total=34079859 rate=251578.00/sec
4m1s recv total=34326643 rate=246784.00/sec
4m2s recv total=34580079 rate=253436.00/sec
4m3s recv total=34830481 rate=250402.00/sec
4m4s recv total=35079968 rate=249487.00/sec
4m5s recv total=35325750 rate=245782.00/sec
4m6s recv total=35580529 rate=254779.00/sec
4m7s recv total=35830866 rate=250337.00/sec
4m8s recv total=36079467 rate=248601.00/sec
4m9s recv total=36326825 rate=247358.00/sec
4m10s recv total=36576871 rate=250046.00/sec
4m11s recv total=36830506 rate=253635.00/sec
4m12s recv total=37078636 rate=248130.00/sec
4m13s recv total=37327079 rate=248443.00/sec
4m14s recv total=37579861 rate=252782.00/sec
4m15s recv total=37829768 rate=249907.00/sec
4m16s recv total=38080875 rate=251107.00/sec
4m17s recv total=38326166 rate=245291.00/sec
4m18s recv total=38577092 rate=250926.00/sec
4m19s recv total=38827930 rate=250838.00/sec
4m20s recv total=39079501 rate=251571.00/sec
4m21s recv total=39327609 rate=248108.00/sec
4m22s recv total=39579705 rate=252096.00/sec
4m23s recv total=39830313 rate=250608.00/sec
4m24s recv total=40080396 rate=250083.00/sec
4m25s recv total=40327560 rate=247164.00/sec
4m26s recv total=40577142 rate=249582.00/sec
4m27s recv total=40829598 rate=252456.00/sec
4m28s recv total=41079897 rate=250299.00/sec
4m29s recv total=41327377 rate=247480.00/sec
4m30s recv total=41578463 rate=251086.00/sec
4m31s recv total=41830607 rate=252144.00/sec
4m32s recv total=42075021 rate=244414.00/sec
4m33s recv total=42325975 rate=250954.00/sec
4m34s recv total=42579949 rate=253974.00/sec
4m35s recv total=42829666 rate=249717.00/sec
4m36s recv total=43080806 rate=251140.00/sec
4m37s recv total=43328102 rate=247296.00/sec
4m38s recv total=43578877 rate=250775.00/sec
4m39s recv total=43831200 rate=252323.00/sec
4m40s recv total=44078962 rate=247762.00/sec
4m41s recv total=44326428 rate=247466.00/sec
4m42s recv total=44581339 rate=254911.00/sec
4m43s recv total=44831950 rate=250611.00/sec
4m44s recv total=45079842 rate=247892.00/sec
4m45s recv total=45327713 rate=247871.00/sec
4m46s recv total=45578708 rate=250995.00/sec
4m47s recv total=45829296 rate=250588.00/sec
4m48s recv total=46078599 rate=249303.00/sec
4m49s recv total=46328556 rate=249957.00/sec
4m50s recv total=46579350 rate=250794.00/sec
4m51s recv total=46829615 rate=250265.00/sec
4m52s recv total=47080311 rate=250696.00/sec
4m53s recv total=47327670 rate=247359.00/sec
4m54s recv total=47577143 rate=249473.00/sec
4m55s recv total=47828662 rate=251519.00/sec
4m56s recv total=48079926 rate=251264.00/sec
4m57s recv total=48327742 rate=247816.00/sec
4m58s recv total=48579954 rate=252212.00/sec
4m59s recv total=48829540 rate=249586.00/sec
5m0s recv total=49080615 rate=251075.00/sec
5m1s recv total=49326428 rate=245813.00/sec
5m2s recv total=49579824 rate=253396.00/sec
5m3s recv total=49831223 rate=251399.00/sec
5m4s recv total=50078640 rate=247417.00/sec
5m5s recv total=50327783 rate=249143.00/sec
5m6s recv total=50580898 rate=253115.00/sec
5m7s recv total=50832868 rate=251970.00/sec
5m8s recv total=51081285 rate=248417.00/sec
5m9s recv total=51332741 rate=251456.00/sec
5m10s recv total=51584576 rate=251835.00/sec
5m11s recv total=51833824 rate=249248.00/sec
5m12s recv total=52083223 rate=249399.00/sec
5m13s recv total=52333101 rate=249878.00/sec
5m14s recv total=52583862 rate=250761.00/sec
5m15s recv total=52832936 rate=249074.00/sec
5m16s recv total=53083462 rate=250526.00/sec
5m17s recv total=53333233 rate=249771.00/sec
5m18s recv total=53583835 rate=250602.00/sec
5m19s recv total=53834192 rate=250357.00/sec
5m20s recv total=54083065 rate=248873.00/sec
5m21s recv total=54332335 rate=249270.00/sec
5m22s recv total=54582630 rate=250295.00/sec
5m23s recv total=54833091 rate=250461.00/sec
5m24s recv total=55083801 rate=250710.00/sec
5m25s recv total=55332653 rate=248852.00/sec
5m26s recv total=55585056 rate=252403.00/sec
5m27s recv total=55833740 rate=248684.00/sec
5m28s recv total=56083853 rate=250113.00/sec
5m29s recv total=56330178 rate=246325.00/sec
5m30s recv total=56583338 rate=253160.00/sec
5m31s recv total=56834816 rate=251478.00/sec
5m32s recv total=57083148 rate=248332.00/sec
5m33s recv total=57332628 rate=249480.00/sec
5m34s recv total=57584319 rate=251691.00/sec
5m35s recv total=57834930 rate=250611.00/sec
5m36s recv total=58083475 rate=248545.00/sec
5m37s recv total=58330833 rate=247358.00/sec
5m38s recv total=58583817 rate=252984.00/sec
5m39s recv total=58834004 rate=250187.00/sec
5m40s recv total=59083944 rate=249940.00/sec
5m41s recv total=59332148 rate=248204.00/sec
5m42s recv total=59584622 rate=252474.00/sec
5m43s recv total=59834341 rate=249719.00/sec
5m44s recv total=60082268 rate=247927.00/sec
5m45s recv total=60331459 rate=249191.00/sec
5m46s recv total=60584062 rate=252603.00/sec
5m47s recv total=60833972 rate=249910.00/sec
5m48s recv total=61083722 rate=249750.00/sec
5m49s recv total=61332818 rate=249096.00/sec
5m50s recv total=61583980 rate=251162.00/sec
5m51s recv total=61833474 rate=249494.00/sec
5m52s recv total=62082061 rate=248587.00/sec
5m53s recv total=62332402 rate=250341.00/sec
5m54s recv total=62584933 rate=252531.00/sec
5m55s recv total=62834584 rate=249651.00/sec
5m56s recv total=63083943 rate=249359.00/sec
5m57s recv total=63332318 rate=248375.00/sec
5m58s recv total=63583247 rate=250929.00/sec
5m59s recv total=63831534 rate=248287.00/sec
6m0s recv total=64083747 rate=252213.00/sec
6m1s recv total=64333636 rate=249889.00/sec
6m2s recv total=64584271 rate=250635.00/sec
6m3s recv total=64835095 rate=250824.00/sec
6m4s recv total=65083991 rate=248896.00/sec
6m5s recv total=65332686 rate=248695.00/sec
6m6s recv total=65581915 rate=249229.00/sec
6m7s recv total=65832945 rate=251030.00/sec
6m8s recv total=66083882 rate=250937.00/sec
6m9s recv total=66331966 rate=248084.00/sec
6m10s recv total=66584549 rate=252583.00/sec
6m11s recv total=66834167 rate=249618.00/sec
6m12s recv total=67083296 rate=249129.00/sec
6m13s recv total=67331517 rate=248221.00/sec
6m14s recv total=67583398 rate=251881.00/sec
6m15s recv total=67834198 rate=250800.00/sec
6m16s recv total=68083475 rate=249277.00/sec
6m17s recv total=68333268 rate=249793.00/sec
6m18s recv total=68584601 rate=251333.00/sec
6m19s recv total=68834615 rate=250014.00/sec
6m20s recv total=69083649 rate=249034.00/sec
6m21s recv total=69330333 rate=246684.00/sec
6m22s recv total=69584314 rate=253981.00/sec
6m23s recv total=69834766 rate=250452.00/sec
6m24s recv total=70083638 rate=248872.00/sec
6m25s recv total=70333514 rate=249876.00/sec
6m26s recv total=70584180 rate=250666.00/sec
6m27s recv total=70834273 rate=250093.00/sec
6m28s recv total=71083074 rate=248801.00/sec
6m29s recv total=71333011 rate=249937.00/sec
6m30s recv total=71584617 rate=251606.00/sec
6m31s recv total=71829376 rate=244759.00/sec
^C
root@iZwz926s6w2txboh71489qZ:~/bin# QOS=1   # 0/1/2
SIZE=256
N=4000  # N 对（按需调整）

# sub：每个连接订阅一个唯一 topic：bench/nn/1 .. bench/nn/N
./emqtt_bench sub -V 4 -h 172.28.130.87 -c "${N}" -t "bench/nn/%i" -q "${QOS}"
Start with 128 workers, addrs pool size: 1 and req interval: 1280 ms

1s sub total=128 rate=127.62/sec
1s connect_succ total=128 rate=127.62/sec
2s sub total=256 rate=128.00/sec
2s connect_succ total=256 rate=128.00/sec
3s sub total=384 rate=128.00/sec
3s connect_succ total=384 rate=128.00/sec
4s sub total=512 rate=128.00/sec
4s connect_succ total=512 rate=128.00/sec
6s sub total=640 rate=64.00/sec
6s connect_succ total=640 rate=64.00/sec
7s sub total=768 rate=128.00/sec
7s connect_succ total=768 rate=128.00/sec
8s sub total=896 rate=128.00/sec
8s connect_succ total=896 rate=128.00/sec
9s sub total=1024 rate=128.00/sec
9s connect_succ total=1024 rate=128.00/sec
11s sub total=1152 rate=64.00/sec
11s connect_succ total=1152 rate=64.00/sec
12s sub total=1280 rate=128.00/sec
12s connect_succ total=1280 rate=128.00/sec
13s sub total=1408 rate=128.00/sec
13s connect_succ total=1408 rate=128.00/sec
15s sub total=1536 rate=64.00/sec
15s connect_succ total=1536 rate=64.00/sec
16s sub total=1664 rate=128.00/sec
16s connect_succ total=1664 rate=128.00/sec
17s sub total=1792 rate=128.00/sec
17s connect_succ total=1792 rate=128.00/sec
18s sub total=1920 rate=128.00/sec
18s connect_succ total=1920 rate=128.00/sec
20s sub total=2048 rate=64.00/sec
20s connect_succ total=2048 rate=64.00/sec
21s sub total=2176 rate=128.00/sec
21s connect_succ total=2176 rate=128.00/sec
22s sub total=2304 rate=128.00/sec
22s connect_succ total=2304 rate=128.00/sec
24s sub total=2432 rate=64.00/sec
24s connect_succ total=2432 rate=64.00/sec
25s sub total=2560 rate=128.00/sec
25s connect_succ total=2560 rate=128.00/sec
26s sub total=2688 rate=128.00/sec
26s connect_succ total=2688 rate=128.00/sec
27s sub total=2816 rate=128.00/sec
27s connect_succ total=2816 rate=128.00/sec
29s sub total=2944 rate=64.00/sec
29s connect_succ total=2944 rate=64.00/sec
30s sub total=3072 rate=128.00/sec
30s connect_succ total=3072 rate=128.00/sec
31s sub total=3200 rate=128.00/sec
31s connect_succ total=3200 rate=128.00/sec
33s sub total=3328 rate=64.00/sec
33s connect_succ total=3328 rate=64.00/sec
34s sub total=3456 rate=128.00/sec
34s connect_succ total=3456 rate=128.00/sec
35s sub total=3584 rate=128.00/sec
35s connect_succ total=3584 rate=128.00/sec
36s sub total=3712 rate=128.00/sec
36s connect_succ total=3712 rate=128.00/sec
38s sub total=3840 rate=64.00/sec
38s connect_succ total=3840 rate=64.00/sec
39s sub total=3968 rate=128.00/sec
39s connect_succ total=3968 rate=128.00/sec
40s sub total=3969 rate=1.00/sec
40s connect_succ total=3969 rate=1.00/sec
41s sub total=3970 rate=1.00/sec
41s connect_succ total=3970 rate=1.00/sec
43s sub total=3971 rate=0.50/sec
43s connect_succ total=3971 rate=0.50/sec
44s sub total=3972 rate=1.00/sec
44s connect_succ total=3972 rate=1.00/sec
45s sub total=3973 rate=1.00/sec
45s connect_succ total=3973 rate=1.00/sec
47s sub total=3974 rate=0.50/sec
47s connect_succ total=3974 rate=0.50/sec
48s sub total=3975 rate=1.00/sec
48s connect_succ total=3975 rate=1.00/sec
49s sub total=3976 rate=1.00/sec
49s connect_succ total=3976 rate=1.00/sec
50s sub total=3977 rate=1.00/sec
50s connect_succ total=3977 rate=1.00/sec
52s sub total=3978 rate=0.50/sec
52s connect_succ total=3978 rate=0.50/sec
53s sub total=3979 rate=1.00/sec
53s connect_succ total=3979 rate=1.00/sec
54s sub total=3980 rate=1.00/sec
54s connect_succ total=3980 rate=1.00/sec
56s sub total=3981 rate=0.50/sec
56s connect_succ total=3981 rate=0.50/sec
57s sub total=3982 rate=1.00/sec
57s connect_succ total=3982 rate=1.00/sec
58s sub total=3983 rate=1.00/sec
58s connect_succ total=3983 rate=1.00/sec
59s sub total=3984 rate=1.00/sec
59s connect_succ total=3984 rate=1.00/sec
1m1s sub total=3985 rate=0.50/sec
1m1s connect_succ total=3985 rate=0.50/sec
1m2s sub total=3986 rate=1.00/sec
1m2s connect_succ total=3986 rate=1.00/sec
1m3s sub total=3987 rate=1.00/sec
1m3s connect_succ total=3987 rate=1.00/sec
1m5s sub total=3988 rate=0.50/sec
1m5s connect_succ total=3988 rate=0.50/sec
1m6s sub total=3989 rate=1.00/sec
1m6s connect_succ total=3989 rate=1.00/sec
1m7s sub total=3990 rate=1.00/sec
1m7s connect_succ total=3990 rate=1.00/sec
1m8s sub total=3991 rate=1.00/sec
1m8s connect_succ total=3991 rate=1.00/sec
1m10s sub total=3992 rate=0.50/sec
1m10s connect_succ total=3992 rate=0.50/sec
1m11s sub total=3993 rate=1.00/sec
1m11s connect_succ total=3993 rate=1.00/sec
1m12s sub total=3994 rate=1.00/sec
1m12s connect_succ total=3994 rate=1.00/sec
1m14s sub total=3995 rate=0.50/sec
1m14s connect_succ total=3995 rate=0.50/sec
1m15s sub total=3996 rate=1.00/sec
1m15s connect_succ total=3996 rate=1.00/sec
1m16s sub total=3997 rate=1.00/sec
1m16s connect_succ total=3997 rate=1.00/sec
1m17s sub total=3998 rate=1.00/sec
1m17s connect_succ total=3998 rate=1.00/sec
1m19s sub total=3999 rate=0.50/sec
1m19s connect_succ total=3999 rate=0.50/sec
1m20s sub total=4000 rate=1.00/sec
1m20s connect_succ total=4000 rate=1.00/sec
1m25s recv total=2432 rate=28.61/sec
1m26s recv total=10640 rate=8208.00/sec
1m27s recv total=26639 rate=15999.00/sec
1m28s recv total=48656 rate=22017.00/sec
1m29s recv total=76272 rate=27616.00/sec
1m30s recv total=109902 rate=33630.00/sec
1m31s recv total=149733 rate=39831.00/sec
1m32s recv total=197130 rate=47397.00/sec
1m33s recv total=249959 rate=52829.00/sec
1m34s recv total=308774 rate=58815.00/sec
1m35s recv total=373139 rate=64365.00/sec
1m36s recv total=445218 rate=72079.00/sec
1m37s recv total=523349 rate=78131.00/sec
1m38s recv total=607384 rate=84035.00/sec
1m39s recv total=697036 rate=89652.00/sec
1m40s recv total=793091 rate=96055.00/sec
1m41s recv total=896355 rate=103264.00/sec
1m42s recv total=1005254 rate=108899.00/sec
1m43s recv total=1117351 rate=112097.00/sec
1m44s recv total=1235359 rate=118008.00/sec
1m45s recv total=1352598 rate=117239.00/sec
1m46s recv total=1469387 rate=116789.00/sec
1m47s recv total=1585695 rate=116308.00/sec
1m48s recv total=1701483 rate=115788.00/sec
1m49s recv total=1817000 rate=115517.00/sec
1m50s recv total=1932757 rate=115757.00/sec
1m51s recv total=2046824 rate=114067.00/sec
1m52s recv total=2161281 rate=114457.00/sec
1m53s recv total=2274631 rate=113350.00/sec
1m54s recv total=2386810 rate=112179.00/sec
1m55s recv total=2499736 rate=112926.00/sec
1m56s recv total=2611342 rate=111606.00/sec
1m57s recv total=2722657 rate=111315.00/sec
1m58s recv total=2833990 rate=111333.00/sec
1m59s recv total=2944810 rate=110820.00/sec
2m0s recv total=3054983 rate=110173.00/sec
2m1s recv total=3164899 rate=109916.00/sec
2m2s recv total=3274998 rate=110099.00/sec
2m3s recv total=3384030 rate=109032.00/sec
2m4s recv total=3493681 rate=109651.00/sec
2m5s recv total=3601405 rate=107724.00/sec
2m6s recv total=3709806 rate=108401.00/sec
2m7s recv total=3817479 rate=107673.00/sec
2m8s recv total=3926031 rate=108552.00/sec
2m9s recv total=4034031 rate=108000.00/sec
2m10s recv total=4141453 rate=107422.00/sec
2m11s recv total=4249791 rate=108338.00/sec
2m12s recv total=4357671 rate=107880.00/sec
2m13s recv total=4465184 rate=107513.00/sec
2m14s recv total=4573147 rate=107963.00/sec
2m15s recv total=4680259 rate=107112.00/sec
2m16s recv total=4787288 rate=107029.00/sec
